,0,1,2,3
1808,0.09826,0.22408,0.4693801,0.49761669999999997
1809,0.19051,0.40162,0.6380353,0.5449293000000001
1810,0.12137,0.28377,0.7610795,0.7100761
1811,0.19739,0.42124,0.8356146999999999,0.6229151
1812,0.37792,0.69829,0.8450076,0.6559882
1813,0.37688,0.66384,0.7896649,0.6989959
1814,0.26958,0.4638,0.6642745999999999,0.47689499999999996
1815,0.14486,0.24117,0.4887445,0.33450240000000003
1816,0.06569,0.10196,0.27654239999999997,0.1604752
1817,0.02095,0.02383,0.06882139999999999,0.0193398
1818,0.01493,4e-05,0.0007314,0.0
1819,0.0,0.0,0.0,0.0
1820,0.0,0.0,0.0,0.0
1821,0.0,0.0,0.0,0.0
1822,0.0,0.0,0.0,0.0
1823,0.0,0.0,0.0,0.0
1824,0.0,0.0,0.0,0.0
1825,0.0,0.0,0.0,0.0
1826,0.0,0.0,0.0,0.0
1827,0.0,0.0,0.0,0.0
1828,0.0,0.0,0.0,0.0
1829,0.0,0.0,0.0001351,0.0
1830,0.00805,0.05838,0.0403834,0.0322852
1831,0.06611,0.17368,0.20594120000000002,0.1630254
1832,0.07097,0.17845,0.4287664,0.2648858
1833,0.22627,0.47268,0.6123624999999999,0.2715922
1834,0.13422,0.3369,0.763991,0.6031788
1835,0.20509,0.46692,0.8365864000000001,0.5385857
1836,0.15393,0.37363,0.8423445,0.4168738
1837,0.16866,0.37273,0.7741671999999999,0.4088463
1838,0.20231,0.38072,0.6481686,0.3240475
1839,0.06991,0.13879,0.47362909999999997,0.1953981
1840,0.01644,0.03602,0.2705787,0.0959842
1841,0.01892,0.02318,0.0745219,0.0198217
1842,0.01326,6e-05,0.0006156,0.0
1843,0.0,0.0,0.0,0.0
1844,0.0,0.0,0.0,0.0
1845,0.0,0.0,0.0,0.0
1846,0.0,0.0,0.0,0.0
1847,0.0,0.0,0.0,0.0
1848,0.0,0.0,0.0,0.0
1849,0.0,0.0,0.0,0.0
1850,0.0,0.0,0.0001351,0.0
1851,0.0,0.0,0.0,0.0
1852,0.0,0.0,0.0,0.0
1853,0.0,0.0,0.00017680000000000001,0.0006893
1854,0.00616,0.04464,0.06469670000000001,0.0840107
1855,0.10947,0.27034,0.2633226,0.2706212
1856,0.18277,0.38714,0.4721103,0.4903378
1857,0.27843,0.55326,0.6470644999999999,0.6465234000000001
1858,0.22993,0.48709,0.784202,0.8231580000000001
1859,0.48785,0.8782,0.8462516000000001,0.8779688
1860,0.33646,0.64221,0.8457147,0.8697349000000001
1861,0.19304,0.39746,0.7862423,0.7921775
1862,0.119,0.24425,0.664858,0.6570446
1863,0.00582,0.03151,0.4879493,0.47234980000000004
1864,0.06639,0.10437,0.26984949999999996,0.2406239
1865,0.0234,0.02708,0.0703954,0.0376186
1866,0.01235,8e-05,0.0008505,0.0
1867,0.0,0.0,0.0,0.0
1868,0.0,0.0,0.0,0.0
1869,0.0,0.0,0.0,0.0
1870,0.0,0.0,0.0,0.0
1871,0.0,0.0,0.0,0.0
1872,0.0,0.0,0.0,0.0
1873,0.0,0.0,0.0,0.0
1874,0.0,0.0,0.0,0.0
1875,0.0,0.0,0.0,0.0
1876,0.0,0.0,0.0,0.0
1877,0.0,0.0,0.0006024,0.00044330000000000004
1878,0.01565,0.07705,0.047988300000000005,0.1224044
1879,0.14994,0.2926,0.1638928,0.3502165
1880,0.26072,0.4712,0.3287783,0.5596034
1881,0.54643,0.76777,0.531907,0.7290044
1882,0.63902,0.88518,0.782873,0.8482195
1883,0.48712,0.78106,0.7904846,0.8969113
1884,0.75292,0.96908,0.8168828,0.8808512
1885,0.53998,0.77912,0.7344102,0.8005161000000001
1886,0.39966,0.60549,0.576283,0.6595146
1887,0.31565,0.45572,0.4673213,0.4688293
1888,0.16032,0.2343,0.2610565,0.22215559999999998
1889,0.0376,0.0524,0.082119,0.0210249
1890,0.01019,0.00012,0.0011394999999999999,0.0
1891,0.0,0.0,7.620000000000001e-05,0.0
1892,0.0,0.0,0.0,0.0
1893,0.0,0.0,0.0,0.0
1894,0.0,0.0,0.0,0.0
1895,0.0,0.0,0.0,0.0
1896,0.0,0.0,0.0,0.0
1897,0.0,0.0,0.0,0.0
1898,0.0,0.0,0.0,0.0
1899,0.0,0.0,0.0002286,0.0
1900,0.0,0.0,0.0,0.0
1901,0.0,0.0,0.0,0.001657
1902,0.01271,0.06699,0.0217171,0.1210625
1903,0.11298,0.24738,0.10863880000000001,0.34516030000000003
1904,0.3756,0.54939,0.2968161,0.5802866
1905,0.48318,0.68747,0.5058129,0.7148255
1906,0.71212,0.8944,0.5256249000000001,0.8280605000000001
1907,0.62472,0.8373,0.6839718,0.9088766
1908,0.45303,0.68821,0.8283999,0.8984367
1909,0.7837,0.90063,0.7783897,0.8182560999999999
1910,0.67632,0.76262,0.6551422,0.5462537999999999
1911,0.34292,0.4514,0.4604319,0.4252837
1912,0.26873,0.29886,0.2811052,0.09878870000000001
1913,0.20905,0.13145,0.0738071,0.0182666
1914,0.01594,0.00023,0.00038219999999999997,0.0
1915,0.0,0.0,0.0,0.0
1916,0.0,0.0,0.0,0.0
1917,0.0,0.0,0.0,0.0
1918,0.0,0.0,0.0,0.0
1919,0.0,0.0,0.0,0.0
1920,0.0,0.0,0.0,0.0
1921,0.0,0.0,0.0,0.0
1922,0.0,0.0,0.0,0.0
1923,0.0,0.0,0.0,0.0
1924,0.0,0.0,0.00012790000000000002,0.0
1925,0.0,0.0,0.00015240000000000002,0.0011838999999999999
1926,0.00692,0.04212,0.0107852,0.11776009999999999
1927,0.04378,0.10915,0.052062800000000006,0.209196
1928,0.11039,0.23083,0.1453837,0.3347466
1929,0.12391,0.24394,0.46123200000000003,0.6123651999999999
1930,0.12267,0.23409,0.6229203999999999,0.5369937
1931,0.10235,0.18876,0.8248949999999999,0.6573995
1932,0.01071,0.03016,0.8301762,0.5838760999999999
1933,0.12335,0.21341,0.7152404,0.6667854999999999
1934,0.08421,0.14032,0.6367852,0.5708866
1935,0.10463,0.16414,0.4652926,0.3829886
1936,0.05519,0.07807,0.2607761,0.21600239999999998
1937,0.03295,0.03352,0.0745643,0.028710799999999998
1938,0.01893,0.00035,0.000518,0.0
1939,0.0,0.0,0.0,0.0
1940,0.0,0.0,0.0,0.0
1941,0.0,0.0,0.0,0.0
1942,0.0,0.0,0.0,0.0
1943,0.0,0.0,0.0,0.0
1944,0.0,0.0,0.0,0.0
1945,0.0,0.0,0.0,0.0
1946,0.0,0.0,0.0,0.0
1947,0.0,0.0,0.0,0.0
1948,0.0,0.0,0.0,0.0
1949,0.0,0.0,0.0005161,0.0023113
1950,0.00486,0.02468,0.033323399999999996,0.1335119
1951,0.02758,0.05813,0.1240589,0.3587617
1952,0.0135,0.02978,0.2762059,0.5514255
1953,0.03964,0.06421,0.3493838,0.6779461
1954,0.0834,0.13336,0.4410153,0.8379035
1955,0.07998,0.12389,0.7911532,0.8891001
1956,0.06524,0.09614,0.8522982,0.87959
1957,0.13488,0.20196,0.6993322,0.7905323
1958,0.07502,0.10571,0.5010330000000001,0.6510625
1959,0.05583,0.0741,0.3964183,0.4863632
1960,0.0106,0.01591,0.2048592,0.2281259
1961,0.01648,0.01397,0.0716219,0.0361859
1962,0.01943,0.00043,0.0005332000000000001,0.0
1963,0.0,0.0,0.0002407,0.0
1964,0.0,0.0,0.0,0.0
1965,0.0,0.0,0.0,0.0
1966,0.0,0.0,0.0,0.0
1967,0.0,0.0,0.0,0.0
1968,0.0,0.0,0.0002451,0.0
1969,0.0,0.0,0.0,0.0
1970,0.0,0.0,0.0,0.0
1971,0.0,0.0,0.0,0.0
1972,0.0,0.0,0.0,0.0
1973,0.0,0.0,1.3599999999999999e-05,0.003419
1974,0.00068,0.00592,0.013149699999999999,0.0826254
1975,0.03612,0.09031,0.0489908,0.1183067
1976,0.04731,0.10097,0.09496349999999999,0.3412768
1977,0.04189,0.08407,0.15438919999999998,0.6855546
1978,0.08566,0.16428,0.220744,0.8416678000000001
1979,0.11445,0.21191,0.4266934,0.8905055
1980,0.11919,0.21423,0.6138891,0.8730098000000001
1981,0.14354,0.24878,0.6681115,0.7883814
1982,0.04147,0.06734,0.5448964,0.654933
1983,0.04358,0.0694,0.215051,0.4136958
1984,0.10992,0.15455,0.1011866,0.1720026
1985,0.0235,0.02438,0.0264162,0.0236738
1986,0.02022,0.00054,0.0003025,0.0
1987,0.0,0.0,0.0,0.0
1988,0.0,0.0,0.0,0.0
1989,0.0,0.0,0.0,0.0
1990,0.0,0.0,0.0,0.0
1991,0.0,0.0,0.0,0.0
1992,0.0,0.0,0.0001143,0.0
1993,0.0,0.0,0.0,0.0
1994,0.0,0.0,0.0,0.0
1995,0.0,0.0,0.0002825,0.0
1996,0.0,0.0,0.0,0.0
1997,0.0,0.0,0.0002257,0.0024102999999999998
1998,0.00916,0.05113,0.017876100000000002,0.14827279999999998
1999,0.05533,0.13997,0.08218600000000001,0.3720029
2000,0.10132,0.2194,0.1357451,0.5617049
2001,0.26021,0.50762,0.1756055,0.7109295
2002,0.17502,0.3444,0.5134806,0.8615332
2003,0.00778,0.03049,0.3364649,0.9166238
2004,0.09309,0.1833,0.6972676,0.8909597
2005,0.18028,0.3269,0.6251179,0.8046703
2006,0.11987,0.20991,0.31354469999999995,0.668018
2007,0.11286,0.18271,0.2586383,0.4813939
2008,0.03322,0.05068,0.1992799,0.2434641
2009,0.04159,0.04417,0.0695608,0.034083100000000005
2010,0.01917,0.00056,0.0003147,0.0
2011,0.0,0.0,0.0,0.0
2012,0.0,0.0,0.0,0.0
2013,0.0,0.0,0.0,0.0
2014,0.0,0.0,0.0,0.0
2015,0.0,0.0,0.0,0.0
2016,0.0,0.0,0.00027600000000000004,0.0
2017,0.0,0.0,0.0,0.0
2018,0.0,0.0,0.0,0.0
2019,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,0.0
2021,0.0,1e-05,0.0007045,0.0029601000000000002
2022,0.00215,0.01103,0.0983841,0.1553096
2023,0.00938,0.02528,0.275978,0.38095690000000004
2024,0.05882,0.12299,0.4565236,0.5869269
2025,0.07635,0.15005,0.6625042999999999,0.7443695
2026,0.09118,0.173,0.8055378,0.8672353
2027,0.06998,0.13106,0.8644919999999999,0.923115
2028,0.15552,0.27613,0.8648404000000001,0.9087995
2029,0.0667,0.11689,0.804947,0.777295
2030,0.11808,0.19608,0.6631408,0.6935043
2031,0.04869,0.07709,0.49538,0.4743401
2032,0.07632,0.1083,0.3007658,0.2271087
2033,0.02436,0.02538,0.09060080000000001,0.0364563
2034,0.02077,0.00072,0.0014285,0.0
2035,0.0,0.0,0.0,0.0
2036,0.0,0.0,0.0,0.0
2037,0.0,0.0,0.0,0.0
2038,0.0,0.0,0.0,0.0
2039,0.0,0.0,0.0,0.0
2040,0.0,0.0,0.0,0.0
2041,0.0,0.0,0.0,0.0
2042,0.0,0.0,0.0,0.0
2043,0.0,0.0,0.0,0.0
2044,0.0,0.0,0.0,0.0
2045,0.0,7e-05,0.0016704,0.0043473
2046,8e-05,0.00031,0.0968113,0.1572263
2047,0.01348,0.0223,0.29429360000000004,0.38074189999999997
2048,0.02525,0.03591,0.5072563999999999,0.5816659
2049,0.066,0.09205,0.6777379,0.7461167000000001
2050,0.04221,0.05389,0.8055648999999999,0.867848
2051,0.1355,0.17905,0.8702945,0.9171104
2052,0.04072,0.05183,0.8678542,0.8920719
2053,0.00669,0.00856,0.7997415,0.8093328000000001
2054,0.01278,0.01575,0.670381,0.6709374
2055,0.0042,0.00491,0.4920523,0.4831776
2056,0.0181,0.0192,0.28789909999999996,0.2442344
2057,0.02377,0.01729,0.0864752,0.042397199999999996
2058,0.02139,0.00085,0.00061,0.0
2059,0.0,0.0,0.0,0.0
2060,0.0,0.0,0.0,0.0
2061,0.0,0.0,0.0,0.0
2062,0.0,0.0,0.0,0.0
2063,0.0,0.0,0.0,0.0
2064,0.0,0.0,0.0,0.0
2065,0.0,0.0,0.0,0.0
2066,0.0,0.0,0.0,0.0
2067,0.0,0.0,0.000115,0.0
2068,0.0,0.0,0.0,0.0
2069,0.0,0.0002,0.0016224,0.0051909
2070,0.01426,0.06949,0.08044710000000001,0.1583114
2071,0.16888,0.32302,0.1805198,0.3815206
2072,0.34648,0.57063,0.4410977,0.5908135
2073,0.21878,0.50362,0.6773759,0.7543306
2074,0.53109,0.86255,0.7914769,0.8652391
2075,0.45888,0.82205,0.8224401,0.9157084
2076,0.31406,0.65104,0.7246421000000001,0.8914496000000001
2077,0.4431,0.75409,0.7739339,0.8080525000000001
2078,0.55107,0.75485,0.6365666,0.683856
2079,0.43013,0.55641,0.3927332,0.4984579
2080,0.20489,0.26943,0.2649239,0.2531938
2081,0.07579,0.07781,0.0755006,0.0511126
2082,0.01105,0.0005,0.0019026000000000002,0.0
2083,0.0,0.0,0.0,0.0
2084,0.0,0.0,0.0,0.0
2085,0.0,0.0,0.0,0.0
2086,0.0,0.0,0.0,0.0
2087,0.0,0.0,0.0,0.0
2088,0.0,0.0,0.0,0.0
2089,0.0,0.0,0.0,0.0
2090,0.0,0.0,0.0,0.0
2091,0.0,0.0,0.0,0.0
2092,0.0,0.0,0.0,0.0
2093,0.0,0.00038,0.0037926,0.006727299999999999
2094,0.04086,0.12582,0.0929636,0.17013999999999999
2095,0.17046,0.30756,0.27342669999999997,0.4223305
2096,0.28534,0.46734,0.4240809,0.6049589
2097,0.57973,0.75885,0.6615359999999999,0.7055731
2098,0.67931,0.86248,0.7770651000000001,0.8541879
2099,0.8903,1.02058,0.7190777,0.9219639
2100,0.70327,0.87088,0.7821753,0.88639
2101,0.66102,0.8042,0.6987895999999999,0.7816559999999999
2102,0.64359,0.73281,0.5117268,0.6605682
2103,0.41951,0.49855,0.3542295,0.4874279
2104,0.37332,0.36243,0.1936421,0.247128
2105,0.17213,0.12326,0.0474826,0.051606
2106,0.0343,0.00155,0.0005051,0.0
2107,0.0,0.0,0.0,0.0
2108,0.0,0.0,0.0,0.0
2109,0.0,0.0,0.0,0.0
2110,0.0,0.0,0.0,0.0
2111,0.0,0.0,0.0,0.0
2112,0.0,0.0,4.1700000000000004e-05,0.0
2113,0.0,0.0,0.0,0.0
2114,0.0,0.0,0.0,0.0
2115,0.0,0.0,0.0,0.0
2116,0.0,0.0,0.0,0.0
2117,0.0,0.00063,0.0018905,0.0095321
2118,0.03199,0.1136,0.11738939999999999,0.16798159999999998
2119,0.16904,0.32388,0.3317078,0.3898516
2120,0.38959,0.60435,0.5398776000000001,0.5965710000000001
2121,0.48512,0.76534,0.7087500999999999,0.7610445
2122,0.36064,0.70184,0.8347206,0.8731598
2123,0.35831,0.70828,0.9001973000000001,0.9270008000000001
2124,0.3028,0.62978,0.9000756,0.9020797
2125,0.23614,0.51998,0.8339871000000001,0.8163696
2126,0.37457,0.62021,0.7039296,0.6765806999999999
2127,0.27572,0.44098,0.5259443,0.4894581
2128,0.15817,0.2341,0.3120093,0.2447619
2129,0.18539,0.13791,0.1065299,0.0573631
2130,0.02668,0.00144,0.0020339,0.0
2131,0.0,0.0,0.0,0.0
2132,0.0,0.0,0.0,0.0
2133,0.0,0.0,0.0,0.0
2134,0.0,0.0,0.0,0.0
2135,0.0,0.0,0.0,0.0
2136,0.0,0.0,0.0,0.0
2137,0.0,0.0,0.0,0.0
2138,0.0,0.0,0.0,0.0
2139,0.0,0.0,0.0,0.0
2140,0.0,0.0,0.0,0.0
2141,0.0,0.0006,0.0032162000000000002,0.010054500000000001
2142,0.01437,0.06658,0.1475566,0.17094669999999998
2143,0.06831,0.17667,0.336252,0.3728931
2144,0.13772,0.32893,0.3088762,0.5569706
2145,0.29916,0.60093,0.6419638999999999,0.6711137
2146,0.30192,0.64475,0.8239607999999999,0.8318191
2147,0.36076,0.73278,0.8868693,0.9531729
2148,0.16502,0.44319,0.8868901,0.9346579
2149,0.11875,0.34048,0.8239167,0.8496751
2150,0.39478,0.64293,0.6981651000000001,0.4396591
2151,0.23463,0.38998,0.5225822,0.5028972
2152,0.08529,0.14434,0.2955272,0.3497537
2153,0.03457,0.0439,0.1045338,0.0790759
2154,0.0247,0.00146,0.0018597,0.0
2155,0.0,0.0,0.0,0.0
2156,0.0,0.0,0.0,0.0
2157,0.0,0.0,0.0,0.0
2158,0.0,0.0,0.0,0.0
2159,0.0,0.0,0.0,0.0
2160,0.0,0.0,0.0,0.0
2161,0.0,0.0,0.0,0.0
2162,0.0,0.0,0.0,0.0
2163,0.0,0.0,0.0,0.0
2164,0.0,0.0,0.0,0.0
2165,0.0,0.00153,0.0032889,0.0118604
2166,0.01215,0.0438,0.113829,0.1593885
2167,0.0686,0.13232,0.2857009,0.3856205
2168,0.06764,0.11525,0.5529041,0.6008808
2169,0.10482,0.16947,0.7234259,0.7766881
2170,0.07856,0.12314,0.8444598999999999,0.8946079
2171,0.14592,0.22196,0.9077998,0.938141
2172,0.19746,0.2891,0.9075816,0.9161142999999999
2173,0.26151,0.36243,0.8405865,0.8118601999999999
2174,0.18701,0.25293,0.7122641,0.6858147
2175,0.03699,0.04616,0.5324797,0.5002871
2176,0.02228,0.02641,0.3214953,0.2452831
2177,0.03186,0.02775,0.1120051,0.0550545
2178,0.0286,0.00175,0.0021306,0.0
2179,0.0,0.0,0.0,0.0
2180,0.0,0.0,0.0,0.0
2181,0.0,0.0,0.0,0.0
2182,0.0,0.0,0.0,0.0
2183,0.0,0.0,0.0,0.0
2184,0.0,0.0,0.0,0.0
2185,0.0,0.0,0.0,0.0
2186,0.0,0.0,0.0,0.0
2187,0.0,0.0,0.0,0.0
2188,0.0,0.0,0.0,0.0
2189,0.0,0.00244,0.0045395,0.0169984
2190,0.00852,0.03284,0.13255350000000002,0.1929027
2191,0.05856,0.1191,0.3658906,0.4313569
2192,0.11579,0.21344,0.5540975,0.6421989
2193,0.12934,0.24848,0.7273606,0.8052383999999999
2194,0.20335,0.37066,0.8481946,0.9171788000000001
2195,0.285,0.4856,0.9138377000000001,0.9605486
2196,0.32892,0.52972,0.9137841,0.9383147000000001
2197,0.09932,0.19916,0.8431703,0.8497318
2198,0.07901,0.14827,0.7156020999999999,0.7088122
2199,0.21059,0.28057,0.5481066,0.5188628
2200,0.15906,0.1847,0.31563979999999997,0.267756
2201,0.01573,0.01684,0.11346890000000001,0.0697979
2202,0.02612,0.00164,0.0025344,0.0
2203,0.0,0.0,0.0,0.0
2204,0.0,0.0,0.0,0.0
2205,0.0,0.0,0.0,0.0
2206,0.0,0.0,0.0,0.0
2207,0.0,0.0,0.0,0.0
2208,0.0,0.0,0.0,0.0
2209,0.0,0.0,0.0,0.0
2210,0.0,0.0,0.0,0.0
2211,0.0,0.0,0.0,0.0
2212,0.0,0.0,0.0,0.0
2213,0.0,0.00292,0.0045999,0.0188838
2214,0.05416,0.1394,0.13290639999999998,0.2027544
2215,0.15036,0.26365,0.33041180000000003,0.4362313
2216,0.13956,0.28256,0.5366626999999999,0.6508553
2217,0.50308,0.69808,0.7116927,0.8202889
2218,0.57825,0.79405,0.8415668,0.9377269
2219,0.41832,0.64569,0.908868,0.9841808999999999
2220,0.48761,0.703,0.9140227999999999,0.9558211999999999
2221,0.68279,0.83076,0.8505928,0.8684263
2222,0.44906,0.58715,0.7208999,0.7190478
2223,0.29212,0.38391,0.5432828,0.5198037000000001
2224,0.21373,0.2392,0.3103791,0.2706291
2225,0.06357,0.0593,0.056037300000000005,0.072967
2226,0.03577,0.00246,0.0013172,0.0
2227,0.0,0.0,0.0,0.0
2228,0.0,0.0,0.0,0.0
2229,0.0,0.0,0.0,0.0
2230,0.0,0.0,0.0,0.0
2231,0.0,0.0,0.0,0.0
2232,0.0,0.0,0.0,0.0
2233,0.0,0.0,0.00012509999999999998,0.0
2234,0.0,0.0,0.0,0.0
2235,0.0,0.0,0.0,0.0
2236,0.0,0.0,0.0,0.0
2237,0.0,0.00062,0.0045647000000000005,0.0230316
2238,0.00052,0.00343,0.0754164,0.20740809999999998
2239,0.05666,0.11355,0.2025163,0.4405982
2240,0.11251,0.20214,0.4916632,0.6522481
2241,0.17474,0.30315,0.49254610000000004,0.8186164
2242,0.12189,0.2325,0.7681863,0.9273993
2243,0.11706,0.22858,0.8466259,0.9720321000000001
2244,0.38805,0.58891,0.8034688,0.9438663
2245,0.54205,0.76074,0.8072344,0.8595715
2246,0.38137,0.51902,0.7233758,0.7211946
2247,0.13152,0.1817,0.5400648,0.5254876
2248,0.07104,0.08917,0.3290154,0.28000420000000004
2249,0.10002,0.0873,0.1157471,0.0770386
2250,0.03466,0.00271,0.0030144,0.0
2251,0.0,0.0,0.0,0.0
2252,0.0,0.0,0.0,0.0
2253,0.0,0.0,0.0,0.0
2254,0.0,0.0,0.0,0.0
2255,0.0,0.0,0.0,0.0
2256,0.0,0.0,0.0,0.0
2257,0.0,0.0,0.0,0.0
2258,0.0,0.0,0.0,0.0
2259,0.0,0.0,0.0,0.0
2260,0.0,0.0,0.0,0.0
2261,0.0,0.00195,0.0060609999999999995,0.0242964
2262,0.01716,0.06379,0.1146427,0.21644999999999998
2263,0.14429,0.25748,0.34776830000000003,0.4403942
2264,0.40285,0.54813,0.5521367,0.6483582999999999
2265,0.54914,0.70977,0.7205162,0.8075199
2266,0.69618,0.85047,0.8439707,0.9267042
2267,0.44399,0.62651,0.9041263,1.0586469
2268,0.39923,0.57264,0.9013610999999999,0.982817
2269,0.64155,0.7594,0.8369198999999999,0.6207236
2270,0.42234,0.5357,0.7133875000000001,0.6048101
2271,0.42576,0.47612,0.5326725,0.4660858
2272,0.32915,0.31752,0.3233027,0.3320869
2273,0.14121,0.1047,0.1154007,0.0895786
2274,0.04377,0.00326,0.004566499999999999,0.0
2275,0.0,0.0,0.0,0.0
2276,0.0,0.0,0.0,0.0
2277,0.0,0.0,0.0,0.0
2278,0.0,0.0,0.0,0.0
2279,0.0,0.0,0.0,0.0
2280,0.0,0.0,0.0,0.0
2281,0.0,0.0,0.0,0.0
2282,0.0,0.0,0.0,0.0
2283,0.0,0.0,0.0,0.0
2284,0.0,0.0,0.0,0.0
2285,0.0,0.00532,0.0077094,0.0268603
2286,0.02757,0.08453,0.14923740000000002,0.2125062
2287,0.14938,0.26548,0.36373469999999997,0.4482291
2288,0.16715,0.29739,0.5705113,0.6528115
2289,0.18139,0.33849,0.7379826,0.81808
2290,0.07375,0.18762,0.8618907,0.9361174
2291,0.0379,0.12459,0.9210298,0.9876399
2292,0.01281,0.08326,0.9196975,0.9466503000000001
2293,0.04137,0.11662,0.851023,0.7113791
2294,0.01775,0.0703,0.7211909000000001,0.6637363000000001
2295,0.20273,0.27838,0.5444636,0.5112266
2296,0.15741,0.18391,0.3350994,0.28707010000000005
2297,0.05138,0.04796,0.1221699,0.07469840000000001
2298,0.0235,0.00174,0.0039372,0.0
2299,0.0,0.0,0.0,0.0
2300,0.0,0.0,0.0,0.0
2301,0.0,0.0,0.0,0.0
2302,0.0,0.0,0.0,0.0
2303,0.0,0.0,0.0,0.0
2304,0.0,0.0,0.0,0.0
2305,0.0,0.0,0.0,0.0
2306,0.0,0.0,0.0,0.0
2307,0.0,0.0,0.0,0.0
2308,0.0,0.0,0.0,0.0
2309,0.0,0.00575,0.0091438,0.0258888
2310,0.04189,0.12208,0.1575836,0.2124531
2311,0.06499,0.12854,0.3737933,0.44356959999999995
2312,0.23855,0.39448,0.5821341,0.6382677
2313,0.18291,0.32828,0.7514383,0.8109355
2314,0.3155,0.52376,0.8692501,0.9350506000000001
2315,0.26554,0.46058,0.932976,0.9824814000000001
2316,0.11812,0.24696,0.9321545,0.9603473
2317,0.14959,0.274,0.8676327,0.8728937
2318,0.18254,0.2874,0.7364795000000001,0.7179796
2319,0.29043,0.37056,0.5599271,0.501041
2320,0.11936,0.14369,0.3484474,0.29294119999999996
2321,0.05698,0.0524,0.13184200000000001,0.0748476
2322,0.03569,0.00323,0.005255200000000001,0.0
2323,0.0,0.0,0.0001207,0.0
2324,0.0,0.0,0.00015659999999999998,0.0
2325,0.0,0.0,0.0002321,0.0
2326,0.0,0.0,0.000258,0.0
2327,0.0,0.0,0.0,0.0
2328,0.0,0.0,0.0,0.0
2329,0.0,0.0,0.0,0.0
2330,0.0,0.0,0.0,0.0
2331,0.0,0.0,0.0,0.0
2332,0.0,0.0,0.0,0.0
2333,0.0,0.00455,0.009804199999999999,0.0316538
2334,0.01086,0.03142,0.1583274,0.22664879999999998
2335,0.0267,0.0486,0.3624405,0.4551104
2336,0.01187,0.02498,0.5833581,0.6554776000000001
2337,0.00451,0.00899,0.7340472,0.8190896
2338,0.05719,0.08413,0.83285,0.8708623
2339,0.00296,0.00556,0.9488107,0.6716559
2340,0.0057,0.01041,0.9382081,0.9045321000000001
2341,0.07929,0.10806,0.837742,0.8785954
2342,0.20991,0.27241,0.7380552,0.7271293
2343,0.133,0.16418,0.5793330999999999,0.5074438
2344,0.02083,0.0248,0.3570736,0.3173608
2345,0.02462,0.0212,0.12672,0.0863377
2346,0.03401,0.00314,0.0042239,0.0
2347,0.0,0.0,0.000153,0.0
2348,0.0,0.0,0.000212,0.0
2349,0.0,0.0,0.0,0.0
2350,0.0,0.0,0.0,0.0
2351,0.0,0.0,0.0,0.0
2352,0.0,0.0,0.0,0.0
2353,0.0,0.0,0.0,0.0
2354,0.0,0.0,0.0,0.0
2355,0.0,0.0,0.0,0.0
2356,0.0,0.0,0.0,0.0
2357,0.0,0.0075,0.006921,0.0280736
2358,0.03597,0.10551,0.09301519999999999,0.192882
2359,0.10061,0.19103,0.3505143,0.4103154
2360,0.12673,0.21708,0.497322,0.5475527
2361,0.12692,0.21113,0.7498682999999999,0.8156559999999999
2362,0.13801,0.22715,0.8499388,0.9322385000000001
2363,0.26112,0.4043,0.9694212,0.9850800000000001
2364,0.30616,0.46136,0.973495,0.9487812999999999
2365,0.2419,0.3551,0.9010673,0.7721196
2366,0.13499,0.19275,0.7623284,0.5635979
2367,0.20557,0.26838,0.5775646000000001,0.4576117
2368,0.22207,0.25953,0.3670391,0.3042758
2369,0.03259,0.03033,0.1129299,0.0810582
2370,0.0356,0.00348,0.0080371,0.0
2371,0.0,0.0,0.0,0.0
2372,0.0,0.0,0.0,0.0
2373,0.0,0.0,0.0,0.0
2374,0.0,0.0,0.0,0.0
2375,0.0,0.0,0.0,0.0
2376,0.0,0.0,0.0,0.0
2377,0.0,0.0,0.0,0.0
2378,0.0,0.0,0.0,0.0
2379,0.0,0.0,0.0,0.0
2380,0.0,0.0,0.0,0.0
2381,0.0,0.00778,0.0074996,0.0295291
2382,0.05032,0.14024,0.076965,0.1909906
2383,0.16649,0.29895,0.2487681,0.4063055
2384,0.07305,0.1393,0.5784575999999999,0.6209927000000001
2385,0.02189,0.06397,0.7711902,0.7926523
2386,0.31117,0.50735,0.8802141,0.8867746
2387,0.26435,0.44417,0.8576135,0.9202651
2388,0.36508,0.56565,0.7252774,0.8547286000000001
2389,0.13606,0.24232,0.54611,0.5599577
2390,0.03399,0.07467,0.3684982,0.4028488
2391,0.00717,0.02398,0.2792501,0.286709
2392,0.17966,0.20859,0.1888056,0.1690304
2393,0.08214,0.07375,0.06835630000000001,0.0558386
2394,0.0391,0.00412,0.0030648,0.0
2395,0.0,0.0,1.5e-06,0.0
2396,0.0,0.0,0.0,0.0
2397,0.0,0.0,0.0,0.0
2398,0.0,0.0,0.0,0.0
2399,0.0,0.0,0.0,0.0
2400,0.0,0.0,0.0,0.0
2401,0.0,0.0,0.0,0.0
2402,0.0,0.0,0.0,0.0
2403,0.0,0.0,0.0,0.0
2404,0.0,0.0,0.0,0.0
2405,0.0,0.00614,0.008342800000000001,0.035711799999999995
2406,0.0706,0.15,0.092054,0.22843940000000001
2407,0.18338,0.29137,0.3800412,0.45312759999999996
2408,0.3617,0.49013,0.586127,0.6527269
2409,0.6725,0.77918,0.7545748,0.8149535
