,0
4086,445.18
4087,566.07
4088,614.65
4089,815.22
4090,936.17
4091,846.15
4092,466.43
4093,551.47
4094,510.58
4095,360.33
4096,682.67
4097,811.35
4098,1070.0
4099,1453.33
4100,1080.42
4101,1049.0
4102,710.13
4103,640.96
4104,547.86
4105,322.21
4106,216.59
4107,237.82
4108,195.8
4109,413.24
4110,573.05
4111,588.81
4112,677.47
4113,904.31
4114,906.4
4115,1210.66
4116,836.93
4117,763.18
4118,736.39
4119,400.62
4120,872.61
4121,1074.54
4122,1084.92
4123,1504.33
4124,1762.67
4125,1172.65
4126,1257.76
4127,786.16
4128,450.28
4129,244.38
4130,117.58
4131,171.11
4132,248.24
4133,338.33
4134,503.13
4135,562.86
4136,727.1
4137,966.85
4138,831.86
4139,1074.15
4140,643.5
4141,676.13
4142,658.09
4143,458.03
4144,688.2
4145,690.68
4146,1287.88
4147,1464.09
4148,1287.13
4149,1050.43
4150,698.61
4151,389.13
4152,340.02
4153,367.24
4154,215.89
4155,195.76
4156,196.34
4157,447.18
4158,340.18
4159,348.78
4160,698.46
4161,850.66
4162,777.19
4163,889.85
4164,620.39
4165,586.5
4166,625.46
4167,410.68
4168,759.65
4169,880.9
4170,1373.8
4171,1345.14
4172,1051.61
4173,950.41
4174,1049.05
4175,676.04
4176,520.06
4177,294.31
4178,183.3
4179,185.17
4180,200.2
4181,439.54
4182,525.42
4183,467.31
4184,414.13
4185,1091.05
4186,691.25
4187,964.74
4188,617.08
4189,463.01
4190,385.68
4191,399.51
4192,655.15
4193,1039.11
4194,908.41
4195,1504.16
4196,1011.44
4197,796.92
4198,746.35
4199,628.57
4200,340.76
4201,270.58
4202,144.49
4203,145.25
4204,125.13
4205,345.18
4206,325.78
4207,446.89
4208,508.58
4209,681.91
4210,836.93
4211,1110.88
4212,513.45
4213,743.94
4214,520.16
4215,451.51
4216,724.03
4217,753.91
4218,954.17
4219,695.04
4220,1271.43
4221,907.44
4222,775.28
4223,503.05
4224,574.98
4225,307.97
4226,228.55
4227,188.84
4228,280.37
4229,503.44
4230,594.16
4231,743.05
4232,450.93
4233,1128.9
4234,990.36
4235,949.75
4236,788.71
4237,947.64
4238,626.2
4239,669.7
4240,925.09
4241,1020.95
4242,1061.8
4243,1598.59
4244,1513.6
4245,991.75
4246,988.67
4247,876.95
4248,516.61
4249,316.64
4250,211.23
4251,226.92
4252,254.22
4253,441.68
4254,504.87
4255,581.65
4256,661.93
4257,896.04
4258,975.31
4259,954.02
4260,537.46
4261,775.15
4262,609.87
4263,396.94
4264,787.49
4265,905.72
4266,1159.11
4267,1425.48
4268,1391.3
4269,909.11
4270,999.2
4271,625.46
4272,406.28
4273,313.15
4274,180.6
4275,204.6
4276,213.37
4277,387.75
4278,566.62
4279,613.99
4280,658.09
4281,552.42
4282,592.25
4283,1012.38
4284,642.56
4285,870.67
4286,530.52
4287,348.93
4288,871.37
4289,1009.83
4290,1093.97
4291,1085.47
4292,1136.03
4293,708.1
4294,962.39
4295,469.31
4296,494.2
4297,298.92
4298,215.58
4299,242.36
4300,236.93
4301,387.99
4302,424.28
4303,655.78
4304,639.94
4305,896.66
4306,654.82
4307,970.23
4308,506.6
4309,1041.98
4310,704.68
4311,515.58
4312,652.62
4313,1011.0
4314,1261.91
4315,1326.21
4316,1027.83
4317,1017.02
4318,953.8
4319,707.8
4320,460.92
4321,316.1
4322,166.89
4323,169.23
4324,321.5
4325,357.82
4326,534.59
4327,632.87
4328,655.25
4329,928.67
4330,1183.22
4331,794.08
4332,716.24
4333,674.19
4334,619.51
4335,513.97
4336,1028.05
4337,1149.19
4338,1221.18
4339,1276.94
4340,1288.98
4341,1101.83
4342,1211.5
4343,496.72
4344,343.15
4345,180.8
4346,115.23
4347,165.49
4348,179.86
4349,350.35
4350,292.9
4351,342.13
4352,509.65
4353,788.35
4354,705.46
4355,1107.15
4356,558.55
4357,773.82
4358,575.49
4359,345.88
4360,716.44
4361,758.08
4362,1057.1
4363,1623.98
4364,1370.09
4365,1006.58
4366,550.44
4367,532.14
4368,396.57
4369,245.17
4370,160.57
4371,171.3
4372,218.08
4373,356.33
4374,257.74
4375,446.47
4376,418.94
4377,774.95
4378,459.06
4379,601.78
4380,785.77
4381,886.96
4382,486.58
4383,362.15
4384,827.83
4385,1064.35
4386,924.39
4387,1168.8
4388,879.72
4389,917.3
4390,595.98
4391,484.08
4392,358.55
4393,174.28
4394,180.68
4395,139.11
4396,277.56
4397,350.99
4398,457.67
4399,512.5
4400,685.08
4401,484.94
4402,730.11
4403,612.47
4404,863.02
4405,883.67
4406,845.49
4407,296.19
4408,748.4
4409,1025.82
4410,771.18
4411,813.63
4412,1239.77
4413,773.86
4414,560.5
4415,778.23
4416,324.59
4417,281.46
4418,186.42
4419,196.48
4420,201.62
4421,336.77
4422,451.91
4423,563.4
4424,794.3
4425,1012.14
4426,723.74
4427,838.7
4428,889.77
4429,830.86
4430,795.46
4431,626.93
4432,881.48
4433,923.69
4434,1705.67
4435,1318.6
4436,1369.79
4437,1375.07
4438,1053.23
4439,698.44
4440,409.09
4441,331.79
4442,232.4
4443,162.23
4444,224.2
4445,363.64
4446,506.42
4447,703.67
4448,589.84
4449,850.37
4450,844.73
4451,1225.43
4452,1046.88
4453,1054.06
4454,790.51
4455,470.3
4456,1029.02
4457,905.28
4458,1883.19
4459,1440.21
4460,1335.56
4461,1087.66
4462,939.53
4463,640.28
4464,582.22
4465,348.22
4466,221.03
4467,233.69
4468,321.56
4469,397.44
4470,565.48
4471,629.6
4472,671.14
4473,1167.76
4474,1068.06
4475,1006.56
4476,1146.69
4477,1098.06
4478,767.06
4479,555.5
4480,1395.49
4481,1385.32
4482,1687.33
4483,1571.98
4484,1734.27
4485,1132.48
4486,805.1
4487,760.64
4488,322.14
4489,291.47
4490,206.46
4491,198.95
4492,254.1
4493,355.15
4494,471.38
4495,473.15
4496,674.97
4497,862.89
4498,863.82
4499,961.36
4500,936.16
4501,727.67
4502,557.72
4503,505.92
4504,1145.18
4505,1145.69
4506,1025.76
4507,1659.93
4508,1466.77
4509,1034.14
4510,843.53
4511,594.85
4512,396.05
4513,294.04
4514,203.76
4515,190.19
4516,234.14
4517,425.05
4518,509.26
4519,679.93
4520,750.21
4521,965.46
4522,876.57
4523,872.4
4524,914.68
4525,940.1
4526,838.6
4527,437.9
4528,1002.76
4529,1497.28
4530,1646.41
4531,1683.22
4532,1494.18
4533,1016.79
4534,738.72
4535,612.42
4536,572.39
4537,245.91
4538,141.57
4539,207.79
4540,211.37
4541,389.09
4542,374.46
4543,495.72
4544,550.55
4545,807.78
4546,774.14
4547,1042.45
4548,878.49
4549,802.91
4550,784.39
4551,443.32
4552,736.06
4553,1153.63
4554,1130.38
4555,1157.65
4556,1397.36
4557,1161.5
4558,1045.38
4559,643.44
4560,481.14
4561,334.52
4562,192.19
4563,237.87
4564,171.72
4565,324.82
4566,559.22
4567,790.62
4568,564.29
4569,774.92
4570,784.66
4571,941.24
4572,693.44
4573,893.96
4574,687.69
4575,413.29
4576,1003.46
4577,880.56
4578,1332.9
4579,1499.63
4580,954.79
4581,1164.04
4582,486.0
4583,529.41
4584,537.04
4585,225.3
4586,121.84
4587,175.1
4588,239.52
4589,348.05
4590,458.25
4591,463.54
4592,443.12
4593,829.55
4594,687.19
4595,682.85
4596,808.29
4597,1015.34
4598,730.79
4599,389.72
4600,1140.34
4601,1135.5
4602,1590.01
4603,1561.11
4604,1275.44
4605,669.96
4606,641.21
4607,508.44
4608,410.72
4609,281.83
4610,256.7
4611,208.82
4612,218.23
4613,372.66
4614,496.91
4615,502.37
4616,722.88
4617,901.73
4618,771.98
4619,942.45
4620,980.11
4621,905.15
4622,536.29
4623,475.54
4624,745.07
4625,1046.32
4626,1493.7
4627,1311.0
4628,914.46
4629,980.47
4630,819.2
4631,653.88
4632,475.63
4633,228.01
4634,197.8
4635,195.24
4636,310.57
4637,402.08
4638,412.62
4639,596.6
4640,634.38
4641,670.4
4642,852.81
4643,538.25
4644,824.56
4645,911.93
4646,833.48
4647,314.4
4648,804.16
4649,1298.21
4650,1359.68
4651,1548.02
4652,1228.91
4653,1300.49
4654,879.3
4655,542.61
4656,531.11
4657,325.44
4658,199.06
4659,226.64
4660,279.55
4661,322.91
4662,387.74
4663,544.87
4664,549.07
4665,842.87
4666,878.09
4667,687.81
4668,971.41
4669,896.14
4670,841.77
4671,458.79
4672,829.87
4673,1057.44
4674,1425.55
4675,1730.76
4676,1310.93
4677,881.95
4678,650.31
4679,537.89
4680,554.86
4681,286.48
4682,175.72
4683,157.64
4684,255.15
4685,382.32
4686,418.99
4687,367.85
4688,383.46
4689,846.46
4690,857.78
4691,893.86
4692,884.69
4693,930.0
4694,667.1
4695,322.42
4696,755.03
4697,853.09
4698,1170.26
4699,1528.29
4700,1422.78
4701,939.46
4702,737.01
4703,601.29
4704,375.23
4705,277.0
4706,165.2
4707,162.91
4708,231.73
4709,330.15
4710,599.06
4711,520.4
4712,630.8
4713,737.28
4714,879.06
4715,911.46
4716,755.71
4717,760.53
4718,413.41
4719,401.66
4720,808.93
4721,1189.96
4722,965.91
4723,1122.01
4724,1179.19
4725,836.39
4726,762.05
4727,785.6
4728,599.17
4729,235.23
4730,175.46
4731,167.11
4732,157.37
4733,416.75
4734,540.74
4735,602.22
4736,760.6
4737,754.43
4738,722.31
4739,1034.26
4740,843.58
4741,1037.6
4742,843.14
4743,541.64
4744,997.73
4745,1011.11
4746,1708.93
4747,945.43
4748,1376.41
4749,1033.44
4750,950.37
4751,658.56
4752,495.18
4753,235.27
4754,168.91
4755,193.22
4756,286.5
4757,394.99
4758,412.27
4759,546.06
4760,401.03
4761,891.26
4762,936.15
4763,1098.6
4764,670.78
4765,750.08
4766,884.46
4767,505.8
4768,918.26
4769,1191.68
4770,1079.35
4771,1570.51
4772,1328.89
4773,1021.32
4774,763.53
4775,608.84
4776,333.64
4777,258.84
4778,181.36
4779,146.83
4780,210.66
4781,304.75
4782,479.96
4783,487.56
4784,464.05
4785,779.73
4786,718.11
4787,1077.92
4788,774.96
4789,565.49
4790,693.84
4791,435.12
4792,891.48
4793,1068.49
4794,1373.24
4795,1059.1
4796,1170.64
4797,640.23
4798,629.09
4799,487.56
4800,506.88
4801,286.94
4802,131.51
4803,179.55
4804,231.2
4805,426.2
4806,598.73
4807,655.03
4808,755.0
4809,853.85
4810,764.29
4811,976.4
4812,959.12
4813,1093.01
4814,577.2
4815,512.85
4816,1047.81
4817,1007.79
4818,1325.87
4819,1492.05
4820,1257.16
4821,920.88
4822,933.77
4823,607.3
4824,452.0
4825,268.51
4826,209.03
4827,198.38
4828,280.41
4829,438.53
4830,421.2
4831,560.06
4832,576.07
4833,1295.73
4834,903.37
4835,1145.07
4836,756.07
4837,959.27
4838,691.8
4839,569.11
4840,974.86
4841,1174.51
4842,1416.77
4843,1211.33
4844,1509.02
4845,670.19
4846,744.6
4847,627.94
4848,435.37
4849,278.34
4850,178.07
4851,203.33
4852,311.87
4853,394.29
4854,430.41
4855,535.4
4856,630.62
4857,863.07
4858,900.9
4859,1020.28
4860,865.35
4861,1053.11
4862,801.72
4863,461.42
4864,1018.2
4865,801.15
4866,1286.26
4867,1329.8
4868,1480.45
4869,887.07
4870,821.72
4871,810.38
4872,531.7
4873,305.07
4874,167.0
4875,140.72
4876,238.17
4877,430.8
4878,495.57
4879,738.57
4880,574.59
4881,695.26
4882,846.79
4883,945.92
4884,1037.75
4885,1057.44
4886,828.35
4887,505.79
4888,1279.99
4889,917.98
4890,2078.81
4891,1604.65
4892,1522.56
4893,1130.94
4894,875.91
4895,631.63
4896,556.11
4897,300.37
4898,172.07
4899,201.36
4900,267.92
4901,348.6
4902,657.36
4903,685.73
4904,944.99
4905,997.59
4906,889.01
4907,1063.41
4908,898.91
4909,1176.54
4910,867.98
4911,531.2
4912,979.36
4913,1527.13
4914,2062.8
4915,1216.4
4916,1296.67
4917,1046.59
4918,950.33
4919,769.88
4920,481.88
4921,272.05
4922,200.49
4923,202.69
4924,259.66
4925,418.39
4926,363.47
4927,658.75
4928,715.57
4929,989.06
4930,933.68
4931,881.11
4932,1019.78
4933,1203.23
4934,1066.1
4935,514.99
4936,993.21
4937,1223.03
4938,1325.6
4939,1647.47
4940,1515.38
4941,1176.66
4942,838.16
4943,914.67
4944,409.75
4945,263.27
4946,181.48
4947,184.44
4948,273.66
4949,373.67
4950,496.33
4951,669.68
4952,642.68
4953,747.48
4954,724.79
4955,794.86
4956,1103.58
4957,799.24
4958,725.58
4959,419.78
4960,979.1
4961,709.81
4962,1358.5
4963,1344.65
4964,1747.85
4965,971.02
4966,802.77
4967,643.55
4968,598.96
4969,363.45
4970,233.14
4971,214.04
4972,285.66
4973,300.99
4974,440.05
4975,593.89
4976,641.27
4977,1115.49
4978,957.54
4979,962.3
4980,1170.22
4981,921.68
4982,940.42
4983,496.22
4984,1027.86
4985,1436.28
4986,1433.07
4987,1736.0
4988,1344.57
4989,1530.0
4990,1161.57
4991,788.23
4992,396.73
4993,353.28
4994,208.1
4995,219.7
4996,270.2
4997,430.67
4998,545.79
4999,577.37
5000,581.61
5001,662.09
5002,892.44
5003,970.43
5004,836.64
5005,672.28
5006,778.54
5007,465.11
5008,798.68
5009,1133.58
5010,1692.36
5011,1576.39
5012,1416.67
5013,985.22
5014,683.27
5015,573.79
5016,572.39
5017,356.11
5018,195.38
5019,171.84
5020,236.54
5021,339.63
5022,519.8
5023,593.36
5024,659.04
5025,907.23
5026,810.03
5027,853.17
5028,800.12
5029,950.46
5030,656.3
5031,523.09
5032,1016.62
5033,1386.72
5034,1548.38
5035,1610.92
5036,1525.51
5037,1257.48
5038,787.92
5039,631.37
5040,429.69
5041,340.75
5042,188.61
5043,192.37
5044,221.77
5045,439.49
5046,486.85
5047,632.73
5048,559.6
5049,816.74
5050,685.07
5051,708.31
5052,1033.5
5053,682.64
5054,644.04
5055,464.13
5056,1124.73
5057,1203.36
5058,1673.59
5059,1376.57
5060,1003.12
5061,1092.39
5062,896.46
5063,571.09
5064,489.91
5065,272.86
5066,208.02
5067,248.17
5068,244.57
5069,208.69
5070,412.82
5071,570.77
5072,517.53
5073,1054.68
5074,913.49
5075,680.82
5076,980.99
5077,1070.17
5078,566.11
5079,409.41
5080,748.76
5081,846.53
5082,1436.68
5083,1276.12
5084,1473.83
5085,1145.46
5086,812.62
5087,789.59
5088,623.78
5089,267.39
5090,173.58
5091,215.64
5092,201.65
5093,364.26
5094,434.91
5095,598.37
5096,851.05
5097,753.42
5098,633.7
5099,900.79
5100,1017.67
5101,1055.08
5102,866.9
5103,356.32
5104,896.36
5105,1347.46
5106,1266.88
5107,1212.68
5108,998.52
5109,752.27
5110,673.91
5111,753.0
5112,606.81
5113,290.17
5114,196.17
5115,209.12
5116,245.08
5117,294.74
5118,366.7
5119,644.19
5120,697.6
5121,987.46
5122,1097.18
5123,663.52
5124,1115.88
5125,784.99
5126,757.05
5127,493.97
5128,1217.47
5129,906.92
5130,1606.13
5131,1938.05
5132,1268.97
5133,1130.17
5134,862.48
5135,760.21
5136,518.16
5137,271.03
5138,216.71
5139,181.33
5140,187.43
5141,329.67
5142,556.08
5143,681.22
5144,722.07
5145,930.5
5146,1001.72
5147,653.24
5148,1021.22
5149,851.18
5150,685.32
5151,350.89
5152,887.4
5153,1121.2
5154,1097.3
5155,1410.67
5156,1034.03
5157,1022.51
5158,749.16
5159,651.96
5160,566.42
5161,298.29
5162,223.34
5163,242.94
5164,258.98
5165,466.19
5166,622.76
5167,599.28
5168,653.53
5169,1059.0
5170,1087.25
5171,939.29
5172,1039.48
5173,1283.08
5174,914.46
5175,558.96
5176,1044.91
5177,1317.69
5178,1878.54
5179,1145.82
5180,1495.6
5181,1147.14
5182,1013.94
5183,715.15
5184,309.59
5185,200.68
5186,147.47
5187,141.81
5188,167.82
5189,385.88
5190,417.92
5191,577.04
5192,376.54
5193,807.46
5194,813.84
5195,755.34
5196,952.51
5197,1039.52
5198,599.91
5199,487.48
5200,715.69
5201,995.17
5202,1295.38
5203,944.05
5204,1065.84
5205,904.1
5206,824.8
5207,514.57
5208,392.84
5209,357.57
5210,164.61
5211,189.7
5212,181.88
5213,301.91
5214,468.27
5215,450.48
5216,609.81
5217,745.56
5218,748.95
5219,709.62
5220,825.68
5221,762.39
5222,665.78
5223,365.45
5224,773.8
5225,1025.78
5226,1214.36
5227,1318.68
5228,1273.26
5229,548.86
5230,634.82
5231,471.17
5232,581.1
5233,198.05
5234,171.96
5235,183.36
5236,247.3
5237,332.56
5238,649.13
5239,530.87
5240,868.74
5241,1011.3
5242,999.37
5243,736.48
5244,987.64
5245,963.29
5246,742.98
5247,535.9
5248,904.43
5249,1358.46
5250,1566.37
5251,1358.48
5252,1362.49
5253,838.95
5254,741.78
5255,579.3
5256,504.84
5257,255.02
5258,224.47
5259,206.31
5260,277.89
5261,400.18
5262,633.76
5263,600.74
5264,507.34
5265,809.38
5266,1049.48
5267,918.97
5268,854.66
5269,1241.05
5270,877.29
5271,493.97
5272,994.06
5273,1360.03
5274,1254.18
5275,1281.92
5276,1629.19
5277,1464.25
5278,700.53
5279,608.12
5280,506.19
5281,358.93
5282,262.12
5283,159.68
5284,268.29
5285,339.07
5286,649.37
5287,497.84
5288,736.67
5289,820.84
5290,689.38
5291,1112.67
5292,616.23
5293,1299.45
5294,630.64
5295,456.2
5296,1091.79
5297,1146.13
5298,1530.24
5299,1466.48
5300,1097.46
5301,1107.91
5302,905.48
5303,712.51
5304,675.33
5305,310.89
5306,213.02
5307,265.14
5308,282.69
5309,385.2
5310,640.8
5311,708.64
5312,730.16
5313,976.44
5314,1121.0
5315,1062.19
5316,1312.45
5317,1054.68
5318,733.8
5319,538.94
5320,1099.47
5321,1577.4
5322,2009.72
5323,1828.33
5324,1584.16
5325,1355.03
5326,1049.19
5327,982.67
5328,439.79
5329,375.74
5330,186.07
5331,228.68
5332,316.19
5333,316.98
5334,594.14
5335,685.35
5336,635.85
5337,1142.46
5338,921.94
5339,875.22
5340,1260.01
5341,1193.88
5342,907.26
5343,579.5
5344,1061.74
5345,1507.12
5346,1612.1
5347,1701.71
5348,1483.82
5349,1130.55
5350,1170.85
5351,648.77
5352,450.48
5353,335.01
5354,206.3
5355,174.42
5356,230.59
5357,342.45
5358,509.06
5359,717.31
5360,724.28
5361,898.03
5362,811.68
5363,854.43
5364,1061.17
5365,883.36
5366,665.25
5367,402.33
5368,1133.42
5369,1272.18
5370,1794.52
5371,1553.62
5372,1029.68
5373,952.43
5374,658.64
5375,686.65
5376,453.57
5377,246.07
5378,118.76
5379,150.2
5380,230.3
5381,286.73
5382,435.08
5383,485.27
5384,486.51
5385,879.54
5386,868.71
5387,686.46
5388,1152.01
5389,718.69
5390,451.35
5391,527.19
5392,1015.37
5393,707.59
5394,1314.5
5395,1485.0
5396,1038.37
5397,938.88
5398,711.07
5399,696.82
5400,491.73
5401,261.22
5402,231.39
5403,193.7
5404,260.0
5405,439.49
5406,539.14
5407,544.02
5408,706.86
5409,890.41
5410,790.23
5411,1142.83
5412,951.76
5413,1000.23
5414,857.52
5415,455.55
5416,1335.36
5417,1234.72
5418,1775.76
5419,1513.01
5420,1405.99
5421,1082.34
5422,876.49
5423,666.92
5424,527.63
5425,286.61
5426,137.39
5427,200.29
5428,288.76
5429,408.68
5430,442.96
5431,501.38
5432,723.72
5433,1100.27
5434,989.67
5435,929.95
5436,1247.72
5437,901.47
5438,748.55
5439,522.08
5440,1001.62
5441,1551.43
5442,1074.47
5443,1500.17
5444,1015.52
5445,1120.1
5446,736.7
5447,697.8
5448,518.29
5449,324.39
5450,190.2
5451,138.63
5452,195.05
5453,379.69
5454,455.17
5455,642.95
5456,608.9
5457,764.17
5458,718.29
5459,900.28
5460,843.6
5461,856.38
5462,775.92
5463,540.33
5464,1265.45
5465,1234.3
5466,1531.39
5467,1371.77
5468,1268.34
5469,1171.17
5470,911.79
5471,675.2
5472,561.67
5473,240.21
5474,160.38
5475,214.08
5476,165.26
5477,328.75
5478,589.8
5479,628.72
5480,574.62
5481,1024.13
5482,968.11
5483,844.27
5484,1031.45
5485,1273.34
5486,886.26
5487,505.96
5488,1032.06
5489,997.43
5490,1719.97
5491,1328.79
5492,1241.2
5493,1034.54
5494,935.01
5495,647.16
5496,622.77
5497,358.78
5498,194.16
5499,200.95
5500,316.65
5501,348.45
5502,576.98
5503,497.97
5504,660.04
5505,795.73
5506,1120.63
5507,793.64
5508,876.09
5509,866.18
5510,922.45
5511,596.02
5512,935.34
5513,980.74
5514,1356.77
5515,1308.78
5516,904.18
5517,960.01
5518,830.09
5519,708.14
5520,621.45
5521,331.5
5522,192.02
5523,226.74
5524,260.77
5525,435.07
5526,488.66
5527,702.06
5528,661.11
5529,1043.37
5530,1005.71
5531,1048.73
5532,1040.17
5533,1014.0
5534,777.7
5535,771.72
5536,1453.38
5537,1214.89
5538,1604.43
5539,1113.38
5540,1593.3
5541,1466.92
5542,955.84
5543,787.26
5544,634.43
5545,292.3
5546,152.56
5547,239.63
5548,262.13
5549,315.87
5550,426.58
5551,780.09
5552,639.59
5553,1027.0
5554,886.97
5555,1172.63
5556,1038.57
5557,1054.74
5558,1010.95
5559,517.06
5560,724.25
5561,1264.83
5562,1485.39
5563,1631.65
5564,1510.01
5565,1173.83
5566,819.38
5567,634.16
5568,514.85
5569,275.06
5570,188.54
5571,199.34
5572,244.39
5573,352.81
5574,350.79
5575,603.46
5576,642.63
5577,624.89
5578,997.78
5579,810.37
5580,1053.69
5581,932.27
5582,904.18
5583,581.42
5584,858.59
5585,1440.43
5586,1822.89
5587,1654.07
5588,1310.43
5589,773.69
5590,816.85
5591,628.75
5592,550.51
5593,321.91
5594,201.15
5595,173.47
5596,337.08
5597,405.83
5598,548.82
5599,640.66
5600,604.61
5601,779.89
5602,1067.95
5603,990.01
5604,1117.89
5605,934.79
5606,931.24
5607,500.85
5608,846.3
5609,1473.46
5610,1568.77
5611,1769.71
5612,1182.24
5613,1064.11
5614,1226.21
5615,783.24
5616,596.01
5617,323.72
5618,246.81
5619,217.41
5620,310.9
5621,378.84
5622,615.55
5623,566.95
5624,738.13
5625,805.31
5626,790.31
5627,959.94
5628,1292.19
5629,766.85
5630,673.12
5631,242.16
5632,993.95
5633,1115.34
5634,1967.72
5635,1714.32
5636,1604.07
5637,1225.52
5638,938.35
5639,426.84
5640,346.85
5641,284.25
5642,226.18
5643,202.78
5644,275.46
5645,351.53
5646,606.37
5647,491.9
5648,549.16
5649,807.12
5650,857.16
5651,665.13
5652,780.98
5653,897.84
5654,732.57
5655,635.08
5656,984.49
5657,1085.96
5658,1661.47
5659,1285.7
5660,1276.07
5661,1087.21
5662,658.0
5663,665.85
5664,647.39
5665,268.58
5666,225.49
5667,197.28
5668,243.44
5669,366.5
5670,388.18
5671,592.57
5672,702.61
5673,970.0
5674,879.62
5675,1079.29
5676,828.51
5677,899.56
5678,757.78
5679,519.36
5680,990.13
5681,1212.36
5682,1211.65
5683,1338.94
5684,1389.58
5685,1208.37
5686,1056.39
5687,716.48
5688,301.28
5689,223.58
5690,145.99
5691,181.37
5692,204.99
5693,272.16
5694,427.95
5695,345.94
5696,414.53
5697,652.32
5698,779.14
5699,982.27
5700,646.24
5701,623.65
5702,555.46
5703,395.96
5704,963.69
5705,837.11
5706,1466.3
5707,1040.54
5708,996.19
5709,775.42
5710,874.64
5711,579.47
5712,448.89
5713,263.74
5714,186.33
5715,231.75
5716,270.03
5717,315.15
5718,501.3
5719,551.05
5720,486.2
5721,772.03
5722,709.42
5723,811.4
5724,777.84
5725,1063.87
5726,992.97
5727,493.82
5728,772.09
5729,758.23
5730,1450.03
5731,1486.14
5732,1230.35
5733,1169.29
5734,968.1
5735,785.5
5736,484.26
5737,286.17
5738,173.86
5739,228.51
5740,304.08
5741,451.74
5742,507.89
5743,793.22
5744,643.16
5745,849.22
5746,723.33
5747,1155.88
5748,822.22
5749,1239.82
5750,771.08
5751,506.18
5752,1050.47
5753,1110.01
5754,1884.86
5755,1561.49
5756,1777.04
5757,1106.67
5758,1143.95
5759,790.88
5760,470.38
5761,224.39
5762,105.97
5763,134.67
5764,219.43
5765,337.47
5766,334.54
5767,465.57
5768,497.19
5769,714.92
5770,588.26
5771,699.29
5772,764.04
5773,710.25
5774,667.64
5775,376.3
5776,728.91
5777,748.3
5778,742.93
5779,1341.86
5780,1213.68
5781,800.38
5782,773.44
5783,572.87
5784,504.31
5785,279.15
5786,194.66
5787,166.39
5788,290.89
5789,324.11
5790,368.5
5791,508.31
5792,650.55
5793,1113.35
5794,897.76
5795,817.73
5796,834.49
5797,948.63
5798,640.53
5799,455.6
5800,845.26
5801,995.54
5802,1465.67
5803,1220.44
5804,1294.54
5805,1059.77
5806,878.61
5807,797.97
5808,425.16
5809,384.87
5810,233.83
5811,207.91
5812,303.19
5813,443.37
5814,492.25
5815,624.44
5816,814.69
5817,993.33
5818,1190.37
5819,902.9
5820,996.61
5821,1052.24
5822,824.12
5823,458.76
5824,742.91
5825,1169.1
5826,1587.15
5827,1760.33
5828,1361.73
5829,963.51
5830,763.33
5831,777.49
5832,427.7
5833,189.18
5834,252.19
5835,148.89
5836,240.35
5837,373.66
5838,343.26
5839,678.16
5840,728.17
5841,999.94
5842,807.28
5843,762.46
5844,840.36
5845,757.93
5846,620.64
5847,417.69
5848,691.93
5849,1170.27
5850,1097.89
5851,1162.61
5852,977.94
5853,807.16
5854,831.66
5855,519.59
5856,343.11
5857,157.21
5858,165.2
5859,126.01
5860,246.06
5861,310.49
5862,337.93
5863,629.69
5864,675.86
5865,816.25
5866,548.59
5867,754.9
5868,668.15
5869,938.11
5870,576.85
5871,452.0
5872,648.13
5873,1075.98
5874,932.91
5875,1032.18
5876,1006.95
5877,899.09
5878,294.78
5879,641.45
5880,375.32
5881,276.2
5882,159.33
5883,165.8
5884,235.86
5885,312.73
5886,476.08
5887,478.23
5888,668.82
5889,911.42
5890,726.09
5891,767.13
5892,853.78
5893,812.33
5894,764.96
5895,480.15
5896,771.94
5897,955.42
5898,966.85
5899,801.34
5900,1163.92
5901,849.72
5902,519.11
5903,564.29
5904,569.69
5905,321.68
5906,176.34
5907,168.62
5908,251.77
5909,378.97
5910,302.3
5911,504.56
5912,680.77
5913,757.59
5914,711.83
5915,910.47
5916,656.42
5917,688.66
5918,585.28
5919,509.48
5920,786.24
5921,925.99
5922,907.73
5923,1015.93
5924,1345.55
5925,623.79
5926,625.7
5927,556.92
5928,598.95
5929,287.1
5930,212.77
5931,187.07
5932,282.4
5933,443.65
5934,542.05
5935,458.07
5936,692.26
5937,945.52
5938,1230.63
5939,776.05
5940,910.58
5941,770.28
5942,774.09
5943,463.66
5944,899.82
5945,1112.11
5946,1264.39
5947,981.54
5948,1019.98
5949,865.21
5950,885.7
5951,706.37
5952,606.5
5953,277.24
5954,220.52
5955,194.15
5956,249.57
5957,333.83
5958,484.25
5959,559.76
5960,736.38
5961,1093.32
5962,1019.59
5963,1105.72
5964,737.58
5965,779.86
5966,669.56
5967,469.14
5968,723.8
5969,1216.97
5970,1153.96
5971,1192.94
5972,1148.31
5973,890.52
5974,734.37
5975,773.81
5976,344.72
5977,176.74
5978,187.41
5979,156.56
5980,161.47
5981,331.35
5982,408.19
5983,496.63
5984,508.29
5985,857.74
5986,771.29
5987,732.1
5988,623.91
5989,846.91
5990,526.39
5991,316.96
5992,584.69
5993,971.57
5994,1314.13
5995,944.27
5996,1089.69
5997,1025.33
5998,773.9
5999,558.57
6000,578.59
6001,264.14
6002,195.12
6003,174.25
6004,233.31
6005,462.19
6006,479.86
6007,683.04
6008,684.3
6009,705.03
6010,1077.18
6011,918.15
6012,1125.85
6013,842.71
6014,652.33
6015,449.88
6016,701.66
6017,790.88
6018,1194.09
6019,871.55
