,0
20857,9070687
20858,9064957
20859,9057343
20860,9114916
20861,9063232
20862,9013809
20863,9022342
20864,9005762
20865,8932843
20866,8913902
20867,8821282
20868,8816933
20869,8848526
20870,8888469
20871,8886834
20872,8934930
20873,8944546
20874,8949594
20875,9019341
20876,8981438
20877,8927932
20878,8910203
20879,8809349
20880,8736386
20881,8745264
20882,8692767
20883,8610000
20884,8618354
20885,8577636
20886,8536555
20887,8522854
20888,8486379
20889,8499842
20890,8632489
20891,8479785
20892,8665607
20893,8593740
20894,8583280
20895,8410407
20896,8365374
20897,8316085
20898,8162110
20899,7982136
20900,7694525
20901,7581017
20902,7474007
20903,7425513
20904,7240982
20905,7073335
20906,7110424
20907,7059321
20908,7021446
20909,6859197
20910,6906091
20911,6831740
20912,6807777
20913,6700495
20914,6709915
20915,6783715
20916,6680242
20917,6684891
20918,6654668
20919,6601763
20920,6582116
20921,6612667
20922,6589841
20923,6630438
20924,6608310
20925,6638701
20926,6701003
20927,6748713
20928,6783713
20929,6931507
20930,7049927
20931,7091921
20932,7124790
20933,7086765
20934,7096817
20935,7208891
20936,7151397
20937,7214476
20938,7102307
20939,7095049
20940,7125538
20941,7117883
20942,7202047
20943,7161232
20944,7126846
20945,7110706
20946,7064478
20947,7065647
20948,7029268
20949,6956458
20950,6851000
20951,6780682
20952,6747341
20953,6734063
20954,6673144
20955,6598416
20956,6601901
20957,6602590
20958,6531334
20959,6421750
20960,6454370
20961,6557993
20962,6628908
20963,6693744
20964,6729257
20965,6663369
20966,6814031
20967,6974517
20968,7044244
20969,7231042
20970,7329852
20971,7326998
20972,7409674
20973,7509468
20974,7572745
20975,7619640
20976,7693356
20977,7731763
20978,7733883
20979,7764884
20980,7810744
20981,7783705
20982,7824794
20983,7854917
20984,7872977
20985,8131541
20986,8153973
20987,8164554
20988,8123885
20989,8042962
20990,7995411
20991,7922995
20992,7834004
20993,7707724
20994,7523866
20995,7266340
20996,7183626
20997,7165068
20998,7097860
20999,7055588
21000,6890060
21001,6777981
21002,6786785
21003,6711430
21004,6686763
21005,6567461
21006,6497595
21007,6566565
21008,6484432
21009,6410312
21010,6515018
21011,6419571
21012,6386022
21013,6396070
21014,6411541
21015,6513063
21016,6437022
21017,6510222
21018,6488729
21019,6279284
21020,6370501
21021,6383807
21022,6416440
21023,6424275
21024,6385673
21025,6440446
21026,6462161
21027,6512681
21028,6664159
21029,6707740
21030,6772503
21031,6737688
21032,6799143
21033,6925885
21034,6909278
21035,7023836
21036,7002891
21037,7132230
21038,7257436
21039,7393513
21040,7501104
21041,7510023
21042,7511128
21043,7474487
21044,7401470
21045,7391441
21046,7216581
21047,7156476
21048,7148792
21049,7263268
21050,7245988
21051,7272103
21052,7137468
21053,6957960
21054,6899769
21055,6721647
21056,6607322
21057,6497324
21058,6475561
21059,6663369
21060,6811491
21061,6833436
21062,6947925
21063,6995636
21064,7033895
21065,7023326
21066,7123811
21067,7161133
21068,7233766
21069,7178560
21070,7231189
21071,7239028
21072,7248704
21073,7236302
21074,7313448
21075,7420560
21076,7377485
21077,7406053
21078,7495317
21079,7553475
21080,7781781
21081,7767937
21082,7782153
21083,7722068
21084,7734187
21085,7641480
21086,7662737
21087,7529321
21088,7335817
21089,7183383
21090,7023148
21091,6933334
21092,6848119
21093,6815569
21094,6715018
21095,6573566
21096,6524502
21097,6512890
21098,6482096
21099,6409671
21100,6373606
21101,6371767
21102,6410119
21103,6470366
21104,6475424
21105,6522459
21106,6547870
21107,6529042
21108,6596348
21109,6795448
21110,6848877
21111,7003756
21112,7102322
21113,7307922
21114,7336886
21115,7473517
21116,7630113
21117,7792791
21118,7897209
21119,7981227
21120,8053552
21121,8148004
21122,8200309
21123,8244796
21124,8236106
21125,8273497
21126,8268330
21127,8205741
21128,8143209
21129,8087551
21130,8067862
21131,8180512
21132,8175019
21133,8174147
21134,8119413
21135,8158495
21136,8084539
21137,7959013
21138,7857263
21139,7830328
21140,7930486
21141,7961907
21142,7953574
21143,7907747
21144,7883830
21145,7862529
21146,7939219
21147,7898194
21148,8004234
21149,8077095
21150,8030707
21151,8084618
21152,8096269
21153,8024662
21154,8009206
21155,8024607
21156,8064038
21157,8212450
21158,8250293
21159,8436111
21160,8508235
21161,8531810
21162,8511715
21163,8490133
21164,8584621
21165,8595327
21166,8525302
21167,8607789
21168,8518471
21169,8557401
21170,8531115
21171,8427699
21172,8480631
21173,8533022
21174,8451223
21175,8571352
21176,8609340
21177,8606668
21178,8584682
21179,8602834
21180,8519108
21181,8404246
21182,8333459
21183,8130440
21184,7961579
21185,7636960
21186,7621020
21187,7491939
21188,7424604
21189,7362249
21190,7269429
21191,7060471
21192,7056264
21193,7075076
21194,7083542
21195,7022035
21196,7030044
21197,6887347
21198,6952353
21199,6998478
21200,6980446
21201,6908899
21202,7041904
21203,7132361
21204,7192327
21205,7231866
21206,7411175
21207,7481181
21208,7619906
21209,7812966
21210,7846297
21211,8019110
21212,8067596
21213,8281981
21214,8458235
21215,8528013
21216,8477243
21217,8494862
21218,8461527
21219,8396799
21220,8423685
21221,8446638
21222,8407982
21223,8379940
21224,8294749
21225,8277743
21226,8318701
21227,8347981
21228,8332793
21229,8424637
21230,8503177
21231,8554931
21232,8400465
21233,8317892
21234,8206573
21235,8138004
21236,8128813
21237,8160826
21238,8246023
21239,8240430
21240,8216296
21241,8195942
21242,8140769
21243,8127201
21244,8238892
21245,8306548
21246,8263741
21247,8243267
21248,8209206
21249,8223503
21250,8368952
21251,8349872
21252,8366271
21253,8415132
21254,8548144
21255,8640011
21256,8762555
21257,8730392
21258,8742904
21259,8655430
21260,8620537
21261,8643082
21262,8737446
21263,8697560
21264,8748479
21265,8699175
21266,8651505
21267,8613294
21268,8660782
21269,8799005
21270,8832591
21271,8857768
21272,8856823
21273,8907079
21274,8859973
21275,8786068
21276,8634179
21277,8469624
21278,8260481
21279,8084081
21280,7897855
21281,7824553
21282,7691299
21283,7679428
21284,7560030
21285,7474625
21286,7337641
21287,7297382
21288,7199569
21289,7283326
21290,7177949
21291,7196189
21292,7171588
21293,7153710
21294,7045199
21295,7237639
21296,7187595
21297,7248975
21298,7284789
21299,7434444
21300,7458780
21301,7548741
21302,7761676
21303,8029266
21304,8108152
21305,8068176
21306,8266113
21307,8405852
21308,8530154
21309,8561266
21310,8590188
21311,8755316
21312,8851057
21313,8945503
21314,8948322
21315,8869934
21316,8795126
21317,8806126
21318,8817376
21319,8795561
21320,8756735
21321,8668425
21322,8634983
21323,8630815
21324,8711420
21325,8770863
21326,8817128
21327,8647370
21328,8469416
21329,8402185
21330,8403598
21331,8463448
21332,8459333
21333,8466315
21334,8387350
21335,8359699
21336,8402619
21337,8442311
21338,8372444
21339,8333811
21340,8280833
21341,8343488
21342,8446309
21343,8407421
21344,8336434
21345,8385522
21346,8410576
21347,8434766
21348,8534340
21349,8599616
21350,8687565
21351,8674376
21352,8657032
21353,8652611
21354,8693742
21355,8805058
21356,8756165
21357,8734420
21358,8765421
21359,8824434
21360,8786252
21361,8842562
21362,8701536
21363,8743116
21364,8932443
21365,9043559
21366,8941137
21367,9029330
21368,9091853
21369,9040726
21370,8806885
21371,8638168
21372,8507749
21373,8374293
21374,8263671
21375,7932414
21376,7858662
21377,7708007
21378,7724631
21379,7643185
21380,7385445
21381,7364913
21382,7368754
21383,7376942
21384,7295431
21385,7319972
21386,7306678
21387,7205347
21388,7131884
21389,7244323
21390,7267627
21391,7296977
21392,7361397
21393,7304343
21394,7437027
21395,7529031
21396,7647915
21397,7915329
21398,7970406
21399,8128772
21400,8185912
21401,8284329
21402,8392745
21403,8523888
21404,8796947
21405,8824784
21406,8892984
21407,8921586
21408,8968191
21409,9034423
21410,9040489
21411,9126228
21412,9100642
21413,9112757
21414,9165960
21415,9181723
21416,9217366
21417,9180246
21418,9178185
21419,9181278
21420,9234316
21421,9145171
21422,9065912
21423,8933031
21424,8933366
21425,8900627
21426,8914236
21427,8934065
21428,8927983
21429,8922610
21430,8922943
21431,8933107
21432,8913967
21433,8785381
21434,8799933
21435,8745929
21436,8844022
21437,8877585
21438,8823136
21439,8797234
21440,8903336
21441,8860464
21442,8858829
21443,8933715
21444,9047124
21445,9078945
21446,9110129
21447,9046176
21448,9029542
21449,8955704
21450,8785102
21451,8835666
21452,8842248
21453,8774803
21454,8806501
21455,8778526
21456,8717976
21457,8646185
21458,8707359
21459,8833586
21460,8925560
21461,8743690
21462,8880798
21463,8952823
21464,8848816
21465,8836439
21466,8668986
21467,8593405
21468,8343434
21469,8231378
21470,7902350
21471,7829158
21472,7738377
21473,7642928
21474,7475841
21475,7400311
21476,7307025
21477,7297717
21478,7149662
21479,7122102
21480,7103818
21481,7117183
21482,7078633
21483,7038121
21484,7040962
21485,6989678
21486,6900482
21487,6931914
21488,6955742
21489,6945186
21490,6940604
21491,6952112
21492,6946540
21493,6928832
21494,6859159
21495,6803787
21496,6773353
21497,6803395
21498,6914465
21499,6918788
21500,6971792
21501,7021020
21502,7089007
21503,7120335
21504,7197052
21505,7262131
21506,7292865
21507,7313999
21508,7313963
21509,7394750
21510,7422809
21511,7449329
21512,7361453
21513,7304584
21514,7290521
21515,7275235
21516,7243079
21517,7205393
21518,7091875
21519,7013493
21520,6973885
21521,6952562
21522,6899970
21523,6887816
21524,6811638
21525,6755925
21526,6679881
21527,6688304
21528,6716150
21529,6704478
21530,6666287
21531,6695121
21532,6640994
21533,6637301
21534,6675875
21535,6739215
21536,6742573
21537,6788102
21538,6895420
21539,7019796
21540,7196815
21541,7284552
21542,7293752
21543,7425611
21544,7400247
21545,7501421
21546,7553262
21547,7585611
21548,7696667
21549,7744088
21550,7699549
21551,7796138
21552,7743437
21553,7868774
21554,8043493
21555,8179842
21556,8080784
21557,8181187
21558,8195936
21559,8209465
21560,8119031
21561,7976955
21562,7970357
21563,7753540
21564,7584943
21565,7268116
21566,7212558
21567,7231830
21568,7110318
21569,7005695
21570,6941877
21571,6771764
21572,6693132
21573,6662979
21574,6608775
21575,6535548
21576,6558747
21577,6489098
21578,6449618
21579,6521579
21580,6495192
21581,6536296
21582,6459347
21583,6446907
21584,6566169
21585,6603657
21586,6600577
21587,6677517
21588,6733507
21589,6694788
21590,6630800
21591,6666421
21592,6778690
21593,6836849
21594,6940898
21595,6954661
21596,7176180
21597,7204981
21598,7265630
21599,7271852
21600,7276298
21601,7322528
21602,7378064
21603,7335447
21604,7389769
21605,7468075
21606,7425677
21607,7347103
21608,7299762
21609,7263170
21610,7303264
21611,7383819
21612,7343774
21613,7331121
21614,7265374
21615,7132452
21616,7150400
21617,7109386
21618,6974186
21619,6974928
21620,6962641
21621,6940136
21622,6854819
21623,6925441
21624,6903558
21625,6874572
21626,6865465
21627,6821884
21628,6938313
21629,6881597
21630,6956507
21631,7058095
21632,7087640
21633,7101719
21634,7246470
21635,7475637
21636,7484326
21637,7557432
21638,7660708
21639,7709167
21640,7724016
21641,7714203
21642,7834550
21643,7918336
21644,7864005
21645,7829880
21646,7837338
21647,7840070
21648,7917439
21649,8034108
21650,8167382
21651,8060509
21652,8004648
21653,7920731
21654,7983956
21655,7824069
21656,7858675
21657,7720291
21658,7417645
21659,7445399
21660,7226035
21661,7033392
21662,7009862
21663,6995415
21664,6886043
21665,6660865
21666,6737718
21667,6665259
21668,6519558
21669,6496853
21670,6529760
21671,6458459
21672,6446666
21673,6428107
21674,6303900
21675,6276879
21676,6251590
21677,6265537
21678,6394953
21679,6440958
21680,6341185
21681,6483560
21682,6446715
21683,6501211
21684,6401255
21685,6367139
21686,6343216
21687,6421241
21688,6461417
21689,6481367
21690,6556637
21691,6477819
21692,6556109
21693,6603997
21694,6618162
21695,6815842
21696,6826998
21697,6898642
21698,6979170
21699,7010699
21700,6998280
21701,7134162
21702,7141411
21703,7163638
21704,7161481
21705,7216447
21706,7163446
21707,7098788
21708,7179063
21709,7096208
21710,7027480
21711,7008266
21712,6933955
21713,6882369
21714,6805424
21715,6811278
21716,6728890
21717,6784225
21718,6753818
21719,6765936
21720,6743088
21721,6634126
21722,6718241
21723,6733795
21724,6697434
21725,6676002
21726,6831028
21727,6889006
21728,6957214
21729,7011374
21730,7045673
21731,7078504
21732,7133079
21733,7331115
21734,7422805
21735,7558801
21736,7553079
21737,7599809
21738,7582709
21739,7753082
21740,7707660
21741,7746269
21742,7713064
21743,7861871
21744,8040092
21745,8020164
21746,7967367
21747,8015152
21748,7948106
21749,7791863
21750,7838363
21751,7830727
21752,7622848
21753,7422164
21754,7306249
21755,7179744
21756,7025797
21757,7020954
21758,7012721
21759,6891339
21760,6785441
21761,6708778
21762,6737890
21763,6687692
21764,6720961
21765,6701784
21766,6691805
21767,6580874
21768,6639249
21769,6723585
21770,6726510
21771,6697321
21772,6708353
21773,6797324
21774,6949028
21775,7100807
21776,7195899
21777,7475396
21778,7788110
21779,7812261
21780,7949312
21781,8042715
21782,8209268
21783,8313092
21784,8412631
21785,8497391
21786,8620329
21787,8590815
21788,8665567
21789,8637889
21790,8551526
21791,8541760
21792,8480638
21793,8439366
21794,8362878
21795,8362217
21796,8395674
21797,8418028
21798,8499402
21799,8500974
21800,8511760
21801,8579206
21802,8448624
21803,8353329
21804,8382420
21805,8412603
21806,8466612
21807,8488911
21808,8529873
21809,8545353
21810,8478126
21811,8509662
21812,8558514
21813,8581660
21814,8615451
21815,8561708
21816,8426987
21817,8464796
21818,8435648
21819,8443765
21820,8517863
21821,8540039
21822,8723171
21823,8781694
21824,8873699
21825,8968883
21826,9017006
21827,9009894
21828,9049140
21829,9167721
21830,9148816
21831,9158559
21832,9094880
21833,9185533
21834,9238390
21835,9197112
21836,9191636
21837,9044541
21838,9198375
21839,9381275
21840,9384662
21841,9113456
21842,9305990
21843,9283111
21844,9239659
21845,9096504
21846,9054948
21847,8806905
21848,8617149
21849,8448467
21850,8166228
21851,8097198
21852,7980232
21853,7907384
21854,7716242
21855,7669180
21856,7522985
21857,7478313
21858,7448225
21859,7420922
21860,7378672
21861,7340524
21862,7319699
21863,7385462
21864,7257574
21865,7331389
21866,7379813
21867,7404914
21868,7400961
21869,7570680
21870,7686319
21871,7755570
21872,7879662
21873,8222130
21874,8411710
21875,8499591
21876,8522012
21877,8691407
21878,8864894
21879,9056489
21880,9214985
21881,9283269
21882,9270475
21883,9436357
21884,9549483
21885,9587614
21886,9605123
21887,9644014
21888,9588843
21889,9584642
21890,9623759
21891,9608505
21892,9687485
21893,9605880
21894,9638417
21895,9639186
21896,9499345
21897,9297107
21898,9045900
21899,9027293
21900,8951328
21901,8923316
21902,8904886
21903,8859882
21904,8699893
21905,8752494
21906,8655893
21907,8537625
21908,8437393
21909,8465509
21910,8445745
21911,8357609
21912,8329078
21913,8309022
21914,8397498
21915,8460624
21916,8493070
21917,8485197
21918,8592751
21919,8670938
21920,8845865
21921,8849169
21922,8810753
21923,8972938
21924,9033628
21925,9031870
21926,8946298
21927,9015044
21928,9075161
21929,9203138
21930,9213839
21931,9147674
21932,9157751
21933,9237399
21934,9485881
21935,9339380
21936,9300737
21937,9423952
21938,9412411
21939,9312127
21940,9140084
21941,9048035
21942,8940064
21943,8767030
21944,8550123
21945,8258902
21946,8187774
21947,7994045
21948,7968342
21949,7848480
21950,7770056
21951,7672305
21952,7481470
21953,7557883
21954,7491014
21955,7522121
21956,7444478
21957,7489642
21958,7446924
21959,7404142
21960,7420721
21961,7451767
21962,7459820
21963,7603344
21964,7759447
21965,7861390
21966,7939054
21967,8128586
21968,8423644
21969,8471204
21970,8662279
21971,8729360
21972,8838175
21973,8856037
21974,9033213
21975,9103279
21976,9087159
21977,9165904
21978,9169797
21979,9243877
21980,9195506
21981,9157116
21982,9141419
21983,8988987
21984,8942823
21985,8902050
21986,8821297
21987,8860994
21988,8773107
21989,8747404
21990,8811732
21991,8860285
21992,8746903
21993,8653859
21994,8730450
21995,8737543
21996,8812784
21997,8777784
21998,8881090
21999,8848313
22000,8850134
22001,8876960
22002,8830948
22003,8915804
22004,8988697
22005,9046617
22006,9043019
22007,9038256
22008,9040037
22009,8972010
22010,9026754
22011,9059893
22012,9205669
22013,9239843
22014,9354891
22015,9395304
22016,9270176
22017,9343308
22018,9353910
22019,9382101
22020,9349785
22021,9316828
22022,9390554
22023,9297842
22024,9389269
22025,9408060
22026,9353211
22027,9348979
22028,9373713
22029,9531613
22030,9429089
22031,9418436
22032,9514701
22033,9501921
22034,9395814
22035,9264569
22036,9174134
22037,8942423
22038,8783442
22039,8669661
22040,8298033
22041,8161004
22042,8025533
22043,7936363
22044,7881388
22045,7785178
22046,7674673
22047,7735637
22048,7649822
22049,7699825
22050,7538910
22051,7497424
22052,7457965
22053,7556781
22054,7625469
22055,7556743
22056,7583566
22057,7634655
22058,7610726
22059,7725204
22060,7831689
22061,8006213
22062,8101333
22063,8489094
22064,8654002
22065,8670412
22066,8661468
22067,8781610
22068,9017341
22069,9095885
22070,9124324
22071,9135407
22072,9154387
22073,9226589
22074,9211999
22075,9234405
22076,9078136
22077,9078156
22078,9049274
22079,8907288
22080,8900176
22081,8861188
22082,8786262
22083,8694239
22084,8694765
22085,8750597
22086,8714318
22087,8764121
22088,8809400
22089,8770011
22090,8767109
22091,8908475
22092,8932122
22093,8950918
22094,8894102
22095,8876650
22096,8912851
22097,8904139
22098,8846035
22099,8836459
22100,8873987
22101,8953797
22102,8886232
22103,8817847
22104,8805010
22105,8833684
22106,8934080
22107,8987250
22108,9104156
22109,9209851
22110,9286590
22111,9257580
22112,9296164
22113,9299396
22114,9227190
22115,9171128
22116,9102874
22117,9180553
22118,9143985
22119,9189553
22120,9186404
22121,9347798
22122,9165370
22123,9304936
22124,9418297
22125,9271324
22126,9205079
22127,9314930
22128,9441194
22129,9284755
22130,9257363
22131,9149250
22132,8920920
22133,8706680
22134,8585999
22135,8239786
22136,8103998
22137,7986417
22138,7936044
22139,7880461
22140,7834643
22141,7692947
22142,7573256
22143,7600415
22144,7605188
22145,7570404
22146,7369359
22147,7288203
22148,7426563
22149,7462876
22150,7443966
22151,7463608
22152,7470728
22153,7388195
22154,7648269
22155,7768088
22156,7813588
22157,8133202
22158,8344970
22159,8502560
22160,8390504
22161,8529410
22162,8741593
22163,8871819
22164,8989482
22165,8987827
22166,9127955
22167,9209616
22168,9376904
22169,9371836
22170,9347107
22171,9370307
22172,9404952
22173,9405947
22174,9344059
22175,9349514
22176,9326656
22177,9372743
22178,9352778
22179,9344911
22180,9312981
22181,9309203
22182,9241596
22183,9048883
22184,9103677
22185,9081399
22186,9084561
22187,9160348
22188,9158749
22189,9104484
22190,9173864
22191,9193579
22192,9142893
22193,9065313
22194,9036379
22195,9026122
22196,9020648
22197,8873351
22198,8895829
22199,8851234
22200,8868966
22201,8816546
22202,8954449
22203,8985644
22204,9071304
22205,9064814
22206,9053171
22207,9046939
22208,9020732
22209,8983864
22210,9093908
22211,9015312
22212,8946387
22213,8957175
22214,9030036
22215,9066454
22216,9135548
22217,9086635
22218,9111461
22219,9251593
22220,9122757
22221,9056529
22222,9051811
22223,9021991
22224,9073559
22225,8974014
22226,8893862
22227,8816907
22228,8566562
22229,8323859
22230,8068618
22231,8021191
22232,7821012
22233,7787262
22234,7736293
22235,7507025
22236,7514428
22237,7452374
22238,7433938
22239,7334306
22240,7176008
22241,7170082
22242,7252119
22243,7051645
22244,7040285
22245,7021871
22246,7039099
22247,6963770
22248,6974627
22249,7039309
22250,7034735
22251,7046783
22252,7147884
22253,7246334
22254,7179784
22255,7199028
22256,7200479
22257,7320390
22258,7310626
22259,7425751
22260,7342561
22261,7479802
22262,7511535
22263,7642176
22264,7752384
22265,7599077
22266,7722559
22267,7710126
22268,7691831
22269,7637257
22270,7623796
22271,7669856
22272,7688060
22273,7629962
22274,7703383
22275,7706926
22276,7593519
22277,7610380
22278,7542783
22279,7490057
22280,7361398
22281,7349010
22282,7316371
22283,7213247
22284,7302097
22285,7228351
22286,7146451
22287,7058371
22288,7039457
22289,7112370
22290,6966590
22291,7048848
22292,7098949
22293,7253072
22294,7227604
22295,7343282
22296,7401725
22297,7542380
22298,7569585
22299,7759248
22300,7799575
22301,7852072
22302,7855603
22303,7993168
22304,8024549
22305,8035611
22306,8084667
22307,8156181
22308,8097573
22309,8155611
22310,8165722
22311,8132776
22312,8100253
22313,8372345
22314,8390987
22315,8305638
22316,8195645
22317,8277012
22318,8299092
22319,8237288
22320,8117988
22321,8113496
22322,7906692
22323,7749723
22324,7663087
22325,7516342
22326,7394446
22327,7251151
22328,7264158
22329,7179488
22330,6947060
22331,6877103
22332,6832608
22333,6864733
22334,6841786
22335,6813505
22336,6788581
22337,6736569
22338,6657931
22339,6583597
22340,6495953
22341,6617593
22342,6598804
22343,6655574
22344,6598487
22345,6594077
22346,6635684
22347,6738459
22348,6696191
22349,6813807
22350,6733444
22351,6686375
22352,6641349
22353,6762962
22354,6684170
22355,6717360
22356,6683310
22357,6651707
22358,6734882
22359,6782513
22360,6856165
22361,6827139
22362,6756061
22363,6729762
22364,6700023
22365,6648755
22366,6578197
22367,6675696
22368,6685914
22369,6795021
22370,6802458
22371,6953437
22372,7011612
22373,6808404
22374,6815591
22375,6747088
22376,6671540
22377,6656343
22378,6608936
22379,6560829
22380,6544408
22381,6455160
22382,6464657
22383,6459284
22384,6443066
22385,6536690
22386,6524706
22387,6616214
22388,6503490
22389,6504671
22390,6617876
22391,6701072
22392,6672068
22393,6796843
22394,7107732
22395,7187696
22396,7353476
22397,7460527
22398,7616276
22399,7774142
22400,7900038
22401,7942145
22402,7964886
22403,8022354
22404,8170493
22405,8291794
22406,8343148
22407,8362894
22408,8664489
22409,8648056
22410,8554513
22411,8433055
22412,8338979
22413,8390732
22414,8385346
22415,8350720
22416,8217312
22417,8103992
22418,7990098
22419,7682094
22420,7481189
22421,7427184
22422,7356614
22423,7361178
22424,7235840
22425,7026108
22426,7143035
22427,7033746
22428,7074465
22429,6972719
22430,6912054
22431,7015432
22432,6945770
22433,6867176
22434,6998198
22435,6922077
22436,6994966
22437,7070948
22438,7148761
22439,7407821
22440,7404220
22441,7532207
22442,7748918
22443,8150138
22444,8275159
22445,8403494
22446,8442322
22447,8618485
22448,8657254
22449,8777477
22450,9047967
22451,9050842
22452,9249840
22453,9242632
22454,9231810
22455,9297301
22456,9300619
22457,9354338
22458,9485215
22459,9485035
22460,9509133
22461,9512782
22462,9461877
22463,9517673
22464,9564209
22465,9661840
22466,9646371
22467,9460447
22468,9449635
22469,9519302
22470,9506242
22471,9641271
22472,9555534
22473,9728577
22474,9787727
22475,9752896
22476,9713969
22477,9614048
22478,9621058
22479,9711986
22480,9718526
22481,9725820
22482,9715543
22483,9753386
22484,9760169
22485,9794409
22486,9927346
22487,9866789
22488,10017379
22489,10010965
22490,10145801
22491,10052875
22492,10052290
22493,10025897
22494,9928150
22495,9864333
22496,9816196
22497,9744913
22498,9666855
22499,9719123
22500,9577645
22501,9614338
22502,9589449
22503,9505612
22504,9398016
22505,9356781
22506,9138779
22507,9148118
22508,9209199
22509,9166761
22510,9142335
22511,8990221
22512,8845723
22513,8662719
22514,8542749
22515,8288453
22516,8148004
22517,8027073
22518,7997733
22519,7947067
22520,7769025
22521,7768236
22522,7626183
22523,7585311
22524,7544950
22525,7558595
22526,7581606
22527,7530402
22528,7548300
22529,7559191
22530,7527963
22531,7582012
22532,7667285
22533,7638795
22534,7717004
22535,7821416
22536,7989833
22537,8114296
22538,8415395
22539,8666092
22540,8872179
22541,8928741
22542,8959359
22543,9206077
22544,9483189
22545,9524621
22546,9655324
22547,9794914
22548,9951022
22549,10051429
22550,10148709
22551,10235383
22552,10312375
22553,10313048
22554,10329681
22555,10385839
22556,10483002
22557,10537796
22558,10518448
22559,10580385
22560,10761103
22561,10727612
22562,10578338
22563,10382910
22564,10308256
22565,10244317
22566,10273672
22567,10244444
22568,10236222
22569,10190231
22570,10113232
22571,10021421
22572,9994545
22573,9957694
22574,9953585
22575,10007468
22576,10023456
22577,9933309
22578,9936997
22579,9866696
22580,9867858
22581,9951894
22582,9944159
22583,10035342
22584,10002704
22585,10031231
22586,10098956
22587,10052236
22588,10063261
22589,10011001
22590,9817427
22591,9790004
22592,9713277
22593,9723899
22594,9691167
22595,9590937
22596,9583165
22597,9625567
22598,9589487
22599,9657207
22600,9518613
22601,9426515
22602,9392102
22603,9439288
22604,9423351
22605,9306663
22606,9254769
22607,9129005
22608,8819909
22609,8698510
22610,8366606
22611,8248795
22612,8170884
22613,8039588
22614,7888498
22615,7829519
22616,7745671
22617,7677011
22618,7624526
22619,7593098
22620,7596462
22621,7608275
22622,7510652
22623,7522196
22624,7526079
22625,7528902
22626,7632315
22627,7632672
22628,7704736
22629,7833117
22630,7925857
22631,8065281
22632,8157920
22633,8495298
22634,8671570
22635,8892090
22636,8857196
22637,9002896
22638,9236527
22639,9284491
22640,9300820
22641,9447435
22642,9452898
22643,9519337
22644,9500925
22645,9451974
22646,9505908
22647,9448406
22648,9385682
22649,9376659
22650,9289730
22651,9202121
22652,9188555
22653,9066011
22654,9099866
22655,9104690
22656,9073781
22657,8864902
22658,8718504
22659,8706158
22660,8758148
22661,8809783
22662,8779737
22663,8844940
22664,8735415
22665,8716690
22666,8720922
22667,8648950
22668,8712219
22669,8736477
22670,8726060
22671,8800006
22672,8789185
22673,8799025
22674,8866094
22675,8909812
22676,8946848
22677,9058734
22678,9075998
22679,9180120
22680,9344849
22681,9329184
22682,9407302
22683,9399038
22684,9372408
22685,9331019
22686,9283459
22687,9277637
22688,9349302
22689,9400814
22690,9420147
22691,9350536
22692,9487945
22693,9547417
22694,9559581
22695,9529228
22696,9386297
22697,9460415
22698,9539611
22699,9456588
22700,9230852
22701,9192851
22702,9031373
22703,8769326
22704,8505424
22705,8226994
22706,8208120
22707,7999279
22708,8063186
22709,7918827
22710,7804764
22711,7646188
22712,7622823
22713,7537379
22714,7506787
22715,7539081
22716,7457010
22717,7432205
22718,7339018
22719,7339346
22720,7405786
22721,7402052
22722,7409751
22723,7538687
22724,7654264
22725,7745059
22726,7804901
22727,8023849
22728,8390514
22729,8563361
22730,8668760
22731,8670787
22732,8800639
22733,8917147
22734,9093148
22735,9201419
22736,9218866
22737,9363967
22738,9472551
22739,9460013
22740,9479661
22741,9521520
22742,9531815
22743,9566373
22744,9603993
22745,9622355
22746,9598909
22747,9661300
22748,9686159
22749,9717558
22750,9757126
22751,9747225
22752,9620023
22753,9533621
22754,9536064
22755,9515122
22756,9599604
22757,9572778
22758,9575984
22759,9524197
22760,9443962
22761,9462914
22762,9393862
22763,9422685
22764,9414797
22765,9378201
22766,9375912
22767,9355401
22768,9429670
22769,9396141
22770,9381296
22771,9393337
22772,9455444
22773,9569811
22774,9637161
22775,9729265
22776,9805980
22777,9792430
22778,9713822
22779,9664179
22780,9615994
22781,9581914
22782,9572548
22783,9532212
22784,9590323
22785,9595272
22786,9630916
22787,9590827
22788,9564432
22789,9524594
22790,9351951
22791,9287316
22792,9283576
22793,9388315
22794,9353628
22795,9194888
22796,9130819
22797,8955683
22798,8827578
22799,8625540
22800,8357524
22801,8230860
22802,8131683
22803,8022332
22804,7906505
22805,7785064
22806,7684528
22807,7593194
22808,7515765
22809,7467616
22810,7504009
22811,7488401
22812,7475174
22813,7434406
22814,7468739
22815,7519012
22816,7466986
22817,7502196
22818,7545858
22819,7778032
22820,7739315
22821,7933553
22822,8082346
22823,8432780
22824,8669990
22825,8838303
22826,8830828
22827,8928059
22828,9107099
22829,9321389
22830,9427620
22831,9471759
22832,9514229
22833,9541902
22834,9555509
22835,9582713
22836,9589767
22837,9565710
22838,9515915
22839,9478824
22840,9436246
22841,9497121
22842,9452250
22843,9388880
22844,9341350
22845,9410070
22846,9389686
22847,9237266
22848,9110487
22849,9009655
22850,8927301
22851,8914840
22852,8790865
22853,8669678
22854,8715136
22855,8788647
